Customer ID,Test Variable,Outcome,Days_in_between,State,Email_ID,Incoming_Phone,Contact_Phone,Dummy_State,Dummy_Email
2422,0,0,200,1,0,1,1,,
2809,0,0,200,1,0,1,1,,
3070,0,0,200,1,0,1,1,,
3299,0,0,200,1,1,1,1,,
3597,0,0,200,1,0,1,1,,
3814,0,0,200,1,0,1,1,,
4359,0,0,200,1,0,1,1,,
4817,0,0,200,1,0,1,1,,
4939,0,0,200,1,0,1,1,,
5901,0,0,200,1,1,1,1,,
5902,0,0,200,1,0,1,1,,
5906,0,0,200,1,0,1,1,,
6716,0,0,200,1,0,1,1,,
6848,0,0,200,1,1,1,1,,
6858,0,0,200,1,0,1,1,,
6949,0,0,200,1,0,1,1,,
7043,0,0,200,1,0,1,1,,
7239,0,0,200,1,0,1,1,,
7738,0,0,200,1,1,1,1,,
7773,0,0,200,1,0,1,1,,
8085,0,0,200,1,0,1,1,,
8272,0,0,200,1,0,1,1,,
253,1,0,200,1,1,1,1,,
1086,1,0,200,1,0,1,1,,
1103,1,0,200,1,0,1,1,,
1251,1,0,200,1,0,1,1,,
1485,1,0,200,1,0,1,1,,
1795,1,0,200,1,0,1,1,,
1848,1,0,200,1,0,1,1,,
2322,1,0,200,1,0,1,1,,
2416,1,0,200,1,1,1,1,,
2439,1,0,200,1,0,1,1,,
2443,1,0,200,1,0,1,1,,
2901,1,0,200,1,0,1,1,,
3368,1,0,200,1,0,1,1,,
3737,1,0,200,1,0,1,1,,
3947,1,0,200,1,0,1,1,,
3950,1,0,200,1,0,1,1,,
4126,1,0,200,1,0,1,1,,
4475,1,0,200,1,0,1,1,,
4576,1,0,200,1,0,1,1,,
5990,1,0,200,1,0,1,1,,
6529,1,0,200,1,1,1,1,,
6833,1,0,200,1,1,1,1,,
7199,1,0,200,1,0,1,1,,
7337,1,0,200,1,0,1,1,,
8239,1,0,200,1,0,1,1,,
8323,1,0,200,1,0,1,1,,
88,1,1,,1,0,1,1,,
4237,1,1,,1,1,1,1,,
4544,1,1,,1,0,1,1,,
236,0,0,200,1,0,1,1,,
251,0,0,200,1,0,1,1,,
609,0,0,200,1,0,1,1,,
877,0,0,200,1,1,1,1,,
1098,0,0,200,1,1,1,1,,
1349,0,0,200,1,0,1,1,,
1701,0,0,200,1,0,1,1,,
1727,0,0,200,1,1,1,1,,
1857,0,0,200,1,1,1,1,,
1951,0,0,200,1,0,1,1,,
2073,0,0,200,1,1,1,1,,
2493,0,0,200,1,1,1,1,,
2715,0,0,200,1,0,1,1,,
2717,0,0,200,1,1,1,1,,
2775,0,0,200,1,0,1,1,,
4008,0,0,200,1,0,1,1,,
4077,0,0,200,1,0,1,1,,
4433,0,0,200,1,0,1,1,,
4537,0,0,200,1,0,1,1,,
4613,0,0,200,1,0,1,1,,
5910,0,0,200,1,0,1,1,,
6352,0,0,200,1,0,1,1,,
6360,0,0,200,1,0,1,1,,
7677,0,0,200,1,1,1,1,,
301,1,0,200,1,1,1,1,,
906,1,0,200,1,1,1,1,,
1197,1,0,200,1,0,1,1,,
1738,1,0,200,1,0,1,1,,
2112,1,0,200,1,0,1,1,,
2169,1,0,200,1,0,1,1,,
2593,1,0,200,1,0,1,1,,
2829,1,0,200,1,0,1,1,,
3052,1,0,200,1,0,1,1,,
3450,1,0,200,1,0,1,1,,
4040,1,0,200,1,0,1,1,,
5083,1,0,200,1,1,1,1,,
5162,1,0,200,1,1,1,1,,
5215,1,0,200,1,0,1,1,,
5988,1,0,200,1,0,1,1,,
6494,1,0,200,1,0,1,1,,
7828,1,0,200,1,0,1,1,,
7969,1,0,200,1,0,1,1,,
7980,1,0,200,1,0,1,1,,
8062,1,0,200,1,0,1,1,,
8258,1,0,200,1,1,1,1,,
3079,1,1,,1,0,1,1,,
381,0,0,200,1,0,1,1,,
441,0,0,200,1,0,1,1,,
531,0,0,200,1,0,1,1,,
702,0,0,200,1,0,1,1,,
1379,0,0,200,1,0,1,1,,
1426,0,0,200,1,0,1,1,,
1450,0,0,200,1,1,1,1,,
1996,0,0,200,1,0,1,1,,
2552,0,0,200,1,0,1,1,,
2705,0,0,200,1,0,1,1,,
2724,0,0,200,1,0,1,1,,
2851,0,0,200,1,0,1,1,,
2892,0,0,200,1,1,1,1,,
3067,0,0,200,1,0,1,1,,
3992,0,0,200,1,0,1,1,,
4056,0,0,200,1,0,1,1,,
4287,0,0,200,1,0,1,1,,
4296,0,0,200,1,0,1,1,,
4297,0,0,200,1,0,1,1,,
4301,0,0,200,1,0,1,1,,
4651,0,0,200,1,0,1,1,,
4689,0,0,200,1,0,1,1,,
4818,0,0,200,1,0,1,1,,
4992,0,0,200,1,0,1,1,,
5243,0,0,200,1,0,1,1,,
5944,0,0,200,1,0,1,1,,
5998,0,0,200,1,0,1,1,,
6424,0,0,200,1,1,1,1,,
6493,0,0,200,1,1,1,1,,
6961,0,0,200,1,0,1,1,,
7000,0,0,200,1,0,1,1,,
7670,0,0,200,1,0,1,1,,
7982,0,0,200,1,1,1,1,,
8171,0,0,200,1,0,1,1,,
8235,0,0,200,1,0,1,1,,
8241,0,0,200,1,0,1,1,,
8242,0,0,200,1,0,1,1,,
8339,0,0,200,1,0,1,1,,
8423,0,0,200,1,0,1,1,,
73,1,0,200,1,0,1,1,,
1085,1,0,200,1,1,1,1,,
1107,1,0,200,1,0,1,1,,
1224,1,0,200,1,0,1,1,,
1660,1,0,200,1,0,1,1,,
1886,1,0,200,1,0,1,1,,
2364,1,0,200,1,1,1,1,,
2438,1,0,200,1,0,1,1,,
2617,1,0,200,1,0,1,1,,
2815,1,0,200,1,0,1,1,,
3000,1,0,200,1,1,1,1,,
3012,1,0,200,1,0,1,1,,
3421,1,0,200,1,0,1,1,,
3514,1,0,200,1,0,1,1,,
3761,1,0,200,1,1,1,1,,
3827,1,0,200,1,1,1,1,,
3897,1,0,200,1,0,1,1,,
4022,1,0,200,1,0,1,1,,
4141,1,0,200,1,0,1,1,,
4392,1,0,200,1,0,1,1,,
4403,1,0,200,1,0,1,1,,
4454,1,0,200,1,0,1,1,,
4788,1,0,200,1,0,1,1,,
6405,1,0,200,1,0,1,1,,
6646,1,0,200,1,0,1,1,,
6883,1,0,200,1,0,1,1,,
8024,1,0,200,1,0,1,1,,
2008,1,1,,1,0,1,1,,
5933,1,1,,1,0,1,1,,
109,0,0,200,1,0,1,1,,
296,0,0,200,1,0,1,1,,
767,0,0,200,1,0,1,1,,
891,0,0,200,1,0,1,1,,
1128,0,0,200,1,0,1,1,,
1307,0,0,200,1,0,1,1,,
1641,0,0,200,1,0,1,1,,
1843,0,0,200,1,0,1,1,,
1892,0,0,200,1,1,1,1,,
2321,0,0,200,1,1,1,1,,
2949,0,0,200,1,0,1,1,,
3061,0,0,200,1,0,1,1,,
3654,0,0,200,1,0,1,1,,
3731,0,0,200,1,0,1,1,,
4072,0,0,200,1,1,1,1,,
4182,0,0,200,1,0,1,1,,
4260,0,0,200,1,0,1,1,,
4275,0,0,200,1,0,1,1,,
4386,0,0,200,1,1,1,1,,
4711,0,0,200,1,1,1,1,,
5190,0,0,200,1,0,1,1,,
5915,0,0,200,1,0,1,1,,
5919,0,0,200,1,1,1,1,,
6409,0,0,200,1,0,1,1,,
6710,0,0,200,1,0,1,1,,
6762,0,0,200,1,0,1,1,,
7977,0,0,200,1,0,1,1,,
8103,0,0,200,1,0,1,1,,
203,1,0,200,1,0,1,1,,
291,1,0,200,1,0,1,1,,
710,1,0,200,1,0,1,1,,
818,1,0,200,1,0,1,1,,
1159,1,0,200,1,1,1,1,,
1623,1,0,200,1,1,1,1,,
1671,1,0,200,1,0,1,1,,
1734,1,0,200,1,0,1,1,,
2061,1,0,200,1,0,1,1,,
2137,1,0,200,1,0,1,1,,
2761,1,0,200,1,0,1,1,,
2954,1,0,200,1,1,1,1,,
3579,1,0,200,1,0,1,1,,
3658,1,0,200,1,0,1,1,,
3888,1,0,200,1,0,1,1,,
4515,1,0,200,1,0,1,1,,
4587,1,0,200,1,0,1,1,,
4603,1,0,200,1,0,1,1,,
4718,1,0,200,1,0,1,1,,
6724,1,0,200,1,0,1,1,,
6780,1,0,200,1,0,1,1,,
7013,1,0,200,1,0,1,1,,
7903,1,0,200,1,0,1,1,,
8229,1,0,200,1,0,1,1,,
1010,1,1,,1,0,1,1,,
4716,1,1,,1,0,1,1,,
897,0,0,200,1,0,1,1,,
1416,0,0,200,1,0,1,1,,
1571,0,0,200,1,0,1,1,,
1655,0,0,200,1,0,1,1,,
1758,0,0,200,1,0,1,1,,
1785,0,0,200,1,1,1,1,,
1862,0,0,200,1,0,1,1,,
1866,0,0,200,1,0,1,1,,
2167,0,0,200,1,0,1,1,,
2329,0,0,200,1,0,1,1,,
2769,0,0,200,1,0,1,1,,
3032,0,0,200,1,0,1,1,,
3074,0,0,200,1,0,1,1,,
3118,0,0,200,1,0,1,1,,
3219,0,0,200,1,0,1,1,,
3340,0,0,200,1,0,1,1,,
3353,0,0,200,1,0,1,1,,
3662,0,0,200,1,0,1,1,,
3763,0,0,200,1,0,1,1,,
3833,0,0,200,1,0,1,1,,
4379,0,0,200,1,0,1,1,,
4555,0,0,200,1,0,1,1,,
4659,0,0,200,1,0,1,1,,
4902,0,0,200,1,0,1,1,,
4953,0,0,200,1,0,1,1,,
5027,0,0,200,1,0,1,1,,
5570,0,0,200,1,0,1,1,,
6299,0,0,200,1,0,1,1,,
6584,0,0,200,1,0,1,1,,
6735,0,0,200,1,0,1,1,,
6774,0,0,200,1,0,1,1,,
6902,0,0,200,1,0,1,1,,
7671,0,0,200,1,0,1,1,,
7699,0,0,200,1,0,1,1,,
7808,0,0,200,1,0,1,1,,
8059,0,0,200,1,0,1,1,,
8212,0,0,200,1,0,1,1,,
202,1,0,200,1,0,1,1,,
273,1,0,200,1,0,1,1,,
504,1,0,200,1,0,1,1,,
1858,1,0,200,1,0,1,1,,
2190,1,0,200,1,1,1,1,,
2220,1,0,200,1,0,1,1,,
2236,1,0,200,1,1,1,1,,
2417,1,0,200,1,0,1,1,,
2740,1,0,200,1,0,1,1,,
2898,1,0,200,1,0,1,1,,
3496,1,0,200,1,0,1,1,,
3916,1,0,200,1,0,1,1,,
4473,1,0,200,1,0,1,1,,
4900,1,0,200,1,1,1,1,,
4913,1,0,200,1,0,1,1,,
5264,1,0,200,1,0,1,1,,
5946,1,0,200,1,0,1,1,,
6343,1,0,200,1,1,1,1,,
6507,1,0,200,1,0,1,1,,
6787,1,0,200,1,0,1,1,,
6824,1,0,200,1,0,1,1,,
6923,1,0,200,1,0,1,1,,
6968,1,0,200,1,0,1,1,,
7077,1,0,200,1,0,1,1,,
7943,1,0,200,1,1,1,1,,
8224,1,0,200,1,0,1,1,,
8317,1,0,200,1,0,1,1,,
199,1,1,,1,1,1,1,,
105,0,0,200,1,0,1,1,,
201,0,0,200,1,0,1,1,,
481,0,0,200,1,0,1,1,,
798,0,0,200,1,0,1,1,,
958,0,0,200,1,0,1,1,,
1447,0,0,200,1,0,1,1,,
1530,0,0,200,1,0,1,1,,
1565,0,0,200,1,0,1,1,,
2005,0,0,200,1,0,1,1,,
3249,0,0,200,1,0,1,1,,
3271,0,0,200,1,0,1,1,,
3292,0,0,200,1,0,1,1,,
3407,0,0,200,1,0,1,1,,
3437,0,0,200,1,0,1,1,,
3778,0,0,200,1,0,1,1,,
3868,0,0,200,1,0,1,1,,
3874,0,0,200,1,1,1,1,,
3991,0,0,200,1,0,1,1,,
4028,0,0,200,1,0,1,1,,
4195,0,0,200,1,0,1,1,,
4412,0,0,200,1,0,1,1,,
4830,0,0,200,1,0,1,1,,
5035,0,0,200,1,0,1,1,,
6296,0,0,200,1,1,1,1,,
6482,0,0,200,1,1,1,1,,
6978,0,0,200,1,1,1,1,,
8118,0,0,200,1,0,1,1,,
8162,0,0,200,1,0,1,1,,
8221,0,0,200,1,0,1,1,,
171,1,0,200,1,0,1,1,,
225,1,0,200,1,0,1,1,,
468,1,0,200,1,0,1,1,,
1018,1,0,200,1,0,1,1,,
1131,1,0,200,1,0,1,1,,
1593,1,0,200,1,0,1,1,,
2376,1,0,200,1,0,1,1,,
2839,1,0,200,1,0,1,1,,
3181,1,0,200,1,0,1,1,,
3264,1,0,200,1,0,1,1,,
3379,1,0,200,1,0,1,1,,
3714,1,0,200,1,1,1,1,,
3906,1,0,200,1,0,1,1,,
4009,1,0,200,1,0,1,1,,
4036,1,0,200,1,1,1,1,,
4082,1,0,200,1,0,1,1,,
4105,1,0,200,1,0,1,1,,
4608,1,0,200,1,0,1,1,,
4688,1,0,200,1,1,1,1,,
4775,1,0,200,1,1,1,1,,
4850,1,0,200,1,1,1,1,,
4968,1,0,200,1,0,1,1,,
5153,1,0,200,1,1,1,1,,
6955,1,0,200,1,1,1,1,,
8267,1,0,200,1,0,1,1,,
8424,1,0,200,1,0,1,1,,
6617,1,1,,1,1,1,1,,
139,0,0,200,1,0,1,1,,
813,0,0,200,1,0,1,1,,
1317,0,0,200,1,1,1,1,,
1341,0,0,200,1,0,1,1,,
1369,0,0,200,1,0,1,1,,
2119,0,0,200,1,0,1,1,,
2161,0,0,200,1,0,1,1,,
2330,0,0,200,1,0,1,1,,
2369,0,0,200,1,0,1,1,,
2440,0,0,200,1,1,1,1,,
2448,0,0,200,1,0,1,1,,
2751,0,0,200,1,0,1,1,,
3018,0,0,200,1,0,1,1,,
3101,0,0,200,1,0,1,1,,
3752,0,0,200,1,0,1,1,,
3840,0,0,200,1,0,1,1,,
3974,0,0,200,1,0,1,1,,
4955,0,0,200,1,0,1,1,,
5016,0,0,200,1,0,1,1,,
5151,0,0,200,1,1,1,1,,
6463,0,0,200,1,0,1,1,,
6566,0,0,200,1,0,1,1,,
6730,0,0,200,1,0,1,1,,
6894,0,0,200,1,0,1,1,,
7009,0,0,200,1,0,1,1,,
8121,0,0,200,1,1,1,1,,
8155,0,0,200,1,1,1,1,,
8184,0,0,200,1,0,1,1,,
97,1,0,200,1,1,1,1,,
137,1,0,200,1,0,1,1,,
355,1,0,200,1,1,1,1,,
639,1,0,200,1,0,1,1,,
715,1,0,200,1,0,1,1,,
857,1,0,200,1,1,1,1,,
940,1,0,200,1,0,1,1,,
1030,1,0,200,1,0,1,1,,
1168,1,0,200,1,0,1,1,,
1633,1,0,200,1,1,1,1,,
1653,1,0,200,1,0,1,1,,
1682,1,0,200,1,0,1,1,,
1880,1,0,200,1,0,1,1,,
2122,1,0,200,1,1,1,1,,
2677,1,0,200,1,0,1,1,,
2735,1,0,200,1,0,1,1,,
3081,1,0,200,1,0,1,1,,
3361,1,0,200,1,0,1,1,,
3747,1,0,200,1,0,1,1,,
4005,1,0,200,1,0,1,1,,
4151,1,0,200,1,0,1,1,,
4438,1,0,200,1,1,1,1,,
4502,1,0,200,1,0,1,1,,
4720,1,0,200,1,0,1,1,,
4852,1,0,200,1,0,1,1,,
5251,1,0,200,1,0,1,1,,
6412,1,0,200,1,1,1,1,,
6572,1,0,200,1,1,1,1,,
6681,1,0,200,1,0,1,1,,
6706,1,0,200,1,0,1,1,,
6749,1,0,200,1,1,1,1,,
6938,1,0,200,1,0,1,1,,
7294,1,0,200,1,0,1,1,,
7958,1,0,200,1,0,1,1,,
8403,1,0,200,1,1,1,1,,
1554,1,1,,1,0,1,1,,
4465,1,1,,1,1,1,1,,
149,0,0,200,1,0,1,1,,
551,0,0,200,1,1,1,1,,
686,0,0,200,1,0,1,1,,
693,0,0,200,1,1,1,1,,
931,0,0,200,1,0,1,1,,
980,0,0,200,1,0,1,1,,
1376,0,0,200,1,0,1,1,,
1669,0,0,200,1,0,1,1,,
1902,0,0,200,1,1,1,1,,
2052,0,0,200,1,1,1,1,,
2634,0,0,200,1,1,1,1,,
2771,0,0,200,1,1,1,1,,
2925,0,0,200,1,0,1,1,,
2939,0,0,200,1,0,1,1,,
3014,0,0,200,1,0,1,1,,
3638,0,0,200,1,0,1,1,,
4090,0,0,200,1,0,1,1,,
4171,0,0,200,1,0,1,1,,
4183,0,0,200,1,1,1,1,,
4242,0,0,200,1,1,1,1,,
4349,0,0,200,1,0,1,1,,
5076,0,0,200,1,0,1,1,,
5173,0,0,200,1,1,1,1,,
5174,0,0,200,1,0,1,1,,
5972,0,0,200,1,0,1,1,,
6579,0,0,200,1,0,1,1,,
7171,0,0,200,1,0,1,1,,
506,1,0,200,1,0,1,1,,
706,1,0,200,1,0,1,1,,
1461,1,0,200,1,1,1,1,,
1717,1,0,200,1,0,1,1,,
2227,1,0,200,1,0,1,1,,
2557,1,0,200,1,1,1,1,,
2743,1,0,200,1,1,1,1,,
3505,1,0,200,1,0,1,1,,
3955,1,0,200,1,1,1,1,,
4219,1,0,200,1,1,1,1,,
4567,1,0,200,1,0,1,1,,
4747,1,0,200,1,0,1,1,,
5005,1,0,200,1,0,1,1,,
5239,1,0,200,1,0,1,1,,
5957,1,0,200,1,0,1,1,,
6421,1,0,200,1,1,1,1,,
6956,1,0,200,1,0,1,1,,
7752,1,0,200,1,0,1,1,,
7847,1,0,200,1,0,1,1,,
8089,1,0,200,1,0,1,1,,
8307,1,0,200,1,0,1,1,,
8355,1,0,200,1,0,1,1,,
8385,1,0,200,1,0,1,1,,
1916,0,1,,1,0,1,1,,
2015,0,1,,1,1,1,1,,
3304,0,1,,1,1,1,1,,
3858,1,1,,1,0,1,1,,
7226,1,1,,1,0,1,1,,
7706,1,1,,1,0,1,1,,
325,0,0,200,1,1,1,1,,
394,0,0,200,1,1,1,1,,
440,0,0,200,1,0,1,1,,
520,0,0,200,1,1,1,1,,
957,0,0,200,1,0,1,1,,
973,0,0,200,1,1,1,1,,
1074,0,0,200,1,0,1,1,,
1092,0,0,200,1,1,1,1,,
1337,0,0,200,1,0,1,1,,
1374,0,0,200,1,0,1,1,,
1564,0,0,200,1,0,1,1,,
1668,0,0,200,1,0,1,1,,
1686,0,0,200,1,0,1,1,,
2033,0,0,200,1,1,1,1,,
2077,0,0,200,1,0,1,1,,
2081,0,0,200,1,0,1,1,,
2209,0,0,200,1,0,1,1,,
2642,0,0,200,1,0,1,1,,
3124,0,0,200,1,1,1,1,,
3261,0,0,200,1,0,1,1,,
3603,0,0,200,1,0,1,1,,
3644,0,0,200,1,0,1,1,,
3887,0,0,200,1,0,1,1,,
4148,0,0,200,1,0,1,1,,
4455,0,0,200,1,0,1,1,,
4792,0,0,200,1,0,1,1,,
4884,0,0,200,1,0,1,1,,
5961,0,0,200,1,0,1,1,,
6306,0,0,200,1,0,1,1,,
6589,0,0,200,1,0,1,1,,
6839,0,0,200,1,0,1,1,,
7064,0,0,200,1,0,1,1,,
7821,0,0,200,1,0,1,1,,
8231,0,0,200,1,0,1,1,,
135,1,0,200,1,0,1,1,,
346,1,0,200,1,0,1,1,,
472,1,0,200,1,0,1,1,,
548,1,0,200,1,0,1,1,,
564,1,0,200,1,0,1,1,,
1299,1,0,200,1,1,1,1,,
1311,1,0,200,1,0,1,1,,
1976,1,0,200,1,0,1,1,,
2214,1,0,200,1,0,1,1,,
2259,1,0,200,1,0,1,1,,
2756,1,0,200,1,0,1,1,,
3344,1,0,200,1,0,1,1,,
3996,1,0,200,1,0,1,1,,
4675,1,0,200,1,0,1,1,,
4679,1,0,200,1,0,1,1,,
4814,1,0,200,1,0,1,1,,
5062,1,0,200,1,0,1,1,,
5100,1,0,200,1,0,1,1,,
5272,1,0,200,1,0,1,1,,
6314,1,0,200,1,0,1,1,,
6638,1,0,200,1,0,1,1,,
6651,1,0,200,1,0,1,1,,
6765,1,0,200,1,0,1,1,,
6775,1,0,200,1,1,1,1,,
7354,1,0,200,1,1,1,1,,
7687,1,0,200,1,0,1,1,,
8108,1,0,200,1,0,1,1,,
8165,1,0,200,1,0,1,1,,
8374,1,0,200,1,0,1,1,,
1665,1,1,,1,0,1,1,,
2595,1,1,,1,0,1,1,,
3564,1,1,,1,1,1,1,,
397,0,0,200,1,0,1,1,,
445,0,0,200,1,1,1,1,,
610,0,0,200,1,0,1,1,,
994,0,0,200,1,0,1,1,,
1056,0,0,200,1,0,1,1,,
1310,0,0,200,1,1,1,1,,
1391,0,0,200,1,0,1,1,,
1521,0,0,200,1,0,1,1,,
1654,0,0,200,1,0,1,1,,
1712,0,0,200,1,0,1,1,,
2049,0,0,200,1,0,1,1,,
2484,0,0,200,1,0,1,1,,
2834,0,0,200,1,0,1,1,,
3423,0,0,200,1,0,1,1,,
3527,0,0,200,1,0,1,1,,
4026,0,0,200,1,0,1,1,,
4338,0,0,200,1,0,1,1,,
4672,0,0,200,1,0,1,1,,
4781,0,0,200,1,0,1,1,,
5145,0,0,200,1,0,1,1,,
5911,0,0,200,1,0,1,1,,
5925,0,0,200,1,0,1,1,,
6349,0,0,200,1,0,1,1,,
6428,0,0,200,1,0,1,1,,
6539,0,0,200,1,1,1,1,,
6666,0,0,200,1,0,1,1,,
6699,0,0,200,1,0,1,1,,
6734,0,0,200,1,0,1,1,,
6905,0,0,200,1,0,1,1,,
7103,0,0,200,1,0,1,1,,
7245,0,0,200,1,0,1,1,,
7320,0,0,200,1,0,1,1,,
7879,0,0,200,1,0,1,1,,
8056,0,0,200,1,0,1,1,,
8404,0,0,200,1,0,1,1,,
22,1,0,200,1,0,1,1,,
160,1,0,200,1,0,1,1,,
442,1,0,200,1,0,1,1,,
735,1,0,200,1,0,1,1,,
1198,1,0,200,1,1,1,1,,
1342,1,0,200,1,0,1,1,,
1364,1,0,200,1,1,1,1,,
1420,1,0,200,1,0,1,1,,
1649,1,0,200,1,1,1,1,,
1656,1,0,200,1,0,1,1,,
1716,1,0,200,1,0,1,1,,
2854,1,0,200,1,1,1,1,,
3208,1,0,200,1,0,1,1,,
3248,1,0,200,1,0,1,1,,
3642,1,0,200,1,1,1,1,,
3680,1,0,200,1,0,1,1,,
3721,1,0,200,1,0,1,1,,
5093,1,0,200,1,0,1,1,,
5936,1,0,200,1,0,1,1,,
6384,1,0,200,1,0,1,1,,
6460,1,0,200,1,1,1,1,,
6594,1,0,200,1,0,1,1,,
7961,1,0,200,1,0,1,1,,
7970,1,0,200,1,0,1,1,,
8442,1,0,200,1,0,1,1,,
4336,1,1,,1,1,1,1,,
4509,1,1,,1,0,1,1,,
344,0,0,200,1,0,1,1,,
794,0,0,200,1,0,1,1,,
1101,0,0,200,1,0,1,1,,
1117,0,0,200,1,0,1,1,,
2074,0,0,200,1,0,1,1,,
2307,0,0,200,1,1,1,1,,
2488,0,0,200,1,0,1,1,,
2538,0,0,200,1,0,1,1,,
3448,0,0,200,1,0,1,1,,
3532,0,0,200,1,1,1,1,,
3693,0,0,200,1,0,1,1,,
3926,0,0,200,1,0,1,1,,
3943,0,0,200,1,0,1,1,,
4064,0,0,200,1,0,1,1,,
4598,0,0,200,1,0,1,1,,
4752,0,0,200,1,0,1,1,,
5042,0,0,200,1,0,1,1,,
5079,0,0,200,1,0,1,1,,
5110,0,0,200,1,0,1,1,,
5129,0,0,200,1,0,1,1,,
5959,0,0,200,1,0,1,1,,
6372,0,0,200,1,0,1,1,,
6898,0,0,200,1,1,1,1,,
6999,0,0,200,1,0,1,1,,
7298,0,0,200,1,0,1,1,,
7852,0,0,200,1,0,1,1,,
8170,0,0,200,1,0,1,1,,
8422,0,0,200,1,1,1,1,,
147,1,0,200,1,0,1,1,,
762,1,0,200,1,0,1,1,,
780,1,0,200,1,0,1,1,,
1007,1,0,200,1,0,1,1,,
1191,1,0,200,1,0,1,1,,
1486,1,0,200,1,0,1,1,,
1723,1,0,200,1,0,1,1,,
2400,1,0,200,1,0,1,1,,
2423,1,0,200,1,1,1,1,,
2792,1,0,200,1,0,1,1,,
2855,1,0,200,1,0,1,1,,
2955,1,0,200,1,0,1,1,,
3002,1,0,200,1,1,1,1,,
3097,1,0,200,1,0,1,1,,
3287,1,0,200,1,0,1,1,,
3582,1,0,200,1,0,1,1,,
3628,1,0,200,1,0,1,1,,
3981,1,0,200,1,0,1,1,,
4104,1,0,200,1,1,1,1,,
4298,1,0,200,1,0,1,1,,
4552,1,0,200,1,1,1,1,,
4578,1,0,200,1,1,1,1,,
4744,1,0,200,1,0,1,1,,
5913,1,0,200,1,0,1,1,,
6459,1,0,200,1,0,1,1,,
7106,1,0,200,1,0,1,1,,
7783,1,0,200,1,0,1,1,,
8393,1,0,200,1,1,1,1,,
326,1,1,,1,0,1,1,,
601,1,1,,1,0,1,1,,
2003,1,1,,1,1,1,1,,
2312,1,1,,1,1,1,1,,
3229,1,1,,1,1,1,1,,
3619,1,1,,1,1,1,1,,
3901,1,1,,1,0,1,1,,
360,0,0,200,1,0,1,1,,
443,0,0,200,1,1,1,1,,
721,0,0,200,1,0,1,1,,
1119,0,0,200,1,1,1,1,,
1365,0,0,200,1,1,1,1,,
1573,0,0,200,1,0,1,1,,
1779,0,0,200,1,0,1,1,,
2478,0,0,200,1,0,1,1,,
2772,0,0,200,1,0,1,1,,
3203,0,0,200,1,0,1,1,,
3395,0,0,200,1,0,1,1,,
3775,0,0,200,1,0,1,1,,
4772,0,0,200,1,0,1,1,,
5037,0,0,200,1,0,1,1,,
5231,0,0,200,1,1,1,1,,
6292,0,0,200,1,0,1,1,,
6627,0,0,200,1,0,1,1,,
6689,0,0,200,1,1,1,1,,
6779,0,0,200,1,1,1,1,,
7279,0,0,200,1,1,1,1,,
8174,0,0,200,1,0,1,1,,
8376,0,0,200,1,0,1,1,,
32,1,0,200,1,0,1,1,,
49,1,0,200,1,0,1,1,,
332,1,0,200,1,0,1,1,,
821,1,0,200,1,0,1,1,,
871,1,0,200,1,0,1,1,,
909,1,0,200,1,0,1,1,,
1096,1,0,200,1,0,1,1,,
1183,1,0,200,1,0,1,1,,
1510,1,0,200,1,1,1,1,,
1568,1,0,200,1,0,1,1,,
1924,1,0,200,1,0,1,1,,
1989,1,0,200,1,0,1,1,,
2032,1,0,200,1,1,1,1,,
2078,1,0,200,1,0,1,1,,
2252,1,0,200,1,0,1,1,,
2927,1,0,200,1,0,1,1,,
3236,1,0,200,1,0,1,1,,
3927,1,0,200,1,0,1,1,,
4320,1,0,200,1,0,1,1,,
4491,1,0,200,1,0,1,1,,
4526,1,0,200,1,1,1,1,,
4604,1,0,200,1,0,1,1,,
4624,1,0,200,1,0,1,1,,
4644,1,0,200,1,0,1,1,,
4755,1,0,200,1,0,1,1,,
4769,1,0,200,1,1,1,1,,
4833,1,0,200,1,0,1,1,,
5262,1,0,200,1,0,1,1,,
6321,1,0,200,1,0,1,1,,
6570,1,0,200,1,0,1,1,,
6887,1,0,200,1,0,1,1,,
6950,1,0,200,1,0,1,1,,
7136,1,0,200,1,0,1,1,,
7914,1,0,200,1,0,1,1,,
7988,1,0,200,1,0,1,1,,
8111,1,0,200,1,1,1,1,,
8421,1,0,200,1,0,1,1,,
2846,0,1,,1,0,1,1,,
2138,1,1,,1,1,1,1,,
7039,1,1,,1,0,1,1,,
27,0,0,200,1,0,1,1,,
327,0,0,200,1,0,1,1,,
334,0,0,200,1,1,1,1,,
558,0,0,200,1,0,1,1,,
1377,0,0,200,1,0,1,1,,
1386,0,0,200,1,0,1,1,,
1617,0,0,200,1,1,1,1,,
1809,0,0,200,1,0,1,1,,
1941,0,0,200,1,0,1,1,,
1970,0,0,200,1,0,1,1,,
2174,0,0,200,1,0,1,1,,
2349,0,0,200,1,0,1,1,,
2701,0,0,200,1,0,1,1,,
3268,0,0,200,1,0,1,1,,
3812,0,0,200,1,0,1,1,,
3843,0,0,200,1,0,1,1,,
3957,0,0,200,1,0,1,1,,
4157,0,0,200,1,0,1,1,,
5077,0,0,200,1,0,1,1,,
5252,0,0,200,1,0,1,1,,
6456,0,0,200,1,1,1,1,,
7686,0,0,200,1,0,1,1,,
7704,0,0,200,1,0,1,1,,
8186,0,0,200,1,0,1,1,,
55,1,0,200,1,1,1,1,,
694,1,0,200,1,0,1,1,,
